,tweet
10830, ㅋㅋㅋㅋ뭐얔ㅋㅋㅋㅋㅋㅋ웃긴데 귀여워
10831,My fav KyuKyu in spectacles. 굿밤 규현이~~~~ 
10832, 날아라~!용화 오빠
10833, 그래 그랭
10834, 넘나 귀엽죠ㅠㅠㅠㅠ 보조개 더 love
10835, 영진리다요
10836, 사랑해요
10837, 정국 오빠 너무 멋있어. ...오빠 최고. .... 고마워. ... 사랑해...
10838, 그 왕 지티 님 생일 축하드려요!!!!!!!!!!! 며칠 전부터 생각해두고 있다가 오늘 까먹은(멍청! 행복한 하루 보내세요
10839, 흰 셔츠가 어울리네요 
10840, 꼭꼭 기다릴게요! 너무 보고 싶고 사랑해요! 진짜 오빠를 많이 많이 사랑해요!! 꿈에서 봐요! 잘 자용!! ^^^^^^^ 
10841,"160219 이데일리 문화대상 레드 카펫-남준아, 호석아! 오늘 진짜 멋졌음 오빠 미 낭낭  포마드 남중 "
10842,코니들아~~~?!!! 난 여기 이 떠~~ 보여?? _dong_ii*보이겠지??ᄏᄏ Baby good night~ baby good ni~ght~... iKON … 
10843, 얼른 합시다 
10844, 화이트 셔츠 너무 좋아요
10845,김석진 시 
10846, 부스 내시는 거에 오? 지켜보겠습니다 최고예요!(큰 절
10847, 아이고 감사합니다
10848, ᅲᅲᅲᅲᅲᅲᅲᅲ그러게요 ㅠㅠㅠㅠㅠ 나 년 왜 사만 년 ㅠㅠㅠㅠㅠㅠ 마음만으로도 감사합니다 고마워요
10849, 정말 즐거웠습니다! ︎ 감사합니다! 행복!
10850, 고마워요 언니는 넘착한것가탸ㅎ얼굴두 이쁘고^^ 실제로 만나고 싶은 트친 중 한 명이에요
10851, 음 .. 어 .. 모르겠다 .. 근데 정구기 졸기다
10852, 킷킷
10853,사스가 결경
10854, 저도 미처 생각 못 하고 그냥 나오다가 어제부터 남아서 손뼉 치기 시작했는데 다른 분들도 같이 남아주셔서 정말 좋더라고요//ᄉ// 이제 쭉 남아서 손뼉 칠 거 같아요! 매번 뒤에서 고생해주시는 오게 분들도 사랑합니다
10855, 혜자 씨 사랑해
10856, ㅋㅋ잘해써어
10857,[승준] 대진 24님 생신 축하드려요 사랑합니다 
10858, 이 글에 이 댓글을 달았는지 저 댓글을  아빠의 폭투 좋어요
10859, 인정 
10860, 백허그를 부르는 뒤태
10861,랩 잘하는 바비가 좋아요 
10862, 꺄오 고윱막공 보시는군요! 고윱변이라니 두근두근~~ㅋㅋ
10863,봤으면 마음 눌러주
10864, 감사합ㄴㅣ다 맞팔하께요!!
10865,~.~ You are my only DINO ∞ 장동우 ∞ 
10866, 앗!! 그럼!! 쥬시!! 잠 안 오면 누나가 쥬시 잠들 때까지 옆에서 토닥토닥해줄게!! 헤헿
10867, 담에 만점으로 근데 이미 충분히 많이 맞춰줘서 좋은
10868, 구래 구래
10869, 오우 예~~~사진들 다 대박이다!
10870," 헉 현매 글씨 분위기 있어요,,, 저 이런 일상적인 느낌 동화적인 느낌 시 조와 하는데 써주셔서 조와 고마워요!!"
10871, 윙윙 언니 고마워♡-♡ 유럽 재밌었소!!! 넹넹 즐겁게 보낼게요 감사합니다
10872, 으아아아아아앙
10873," 우에에엥 마지데?ㅠㅠㅠ키, 키라ㅏ이데스카??으애ㅐㅇ!!ㅠㅠㅜㅠㅠ그래ㅐ도 아따 시는 다이스키 따요! 뭔가 이상하지만ㄴ 다이스키!!(?)"
10874, 완전 100개 소장하고싶어요ㅠㅠㅠㅠㅠ넴넴!!내일 꼭꼭!! 만나요!!!!
10875, 차 본부장님 사랑합니다~
10876, 울 언니 보고 싶었어
10877, 멋진 사진이 많아
10878, 목선
10879,YouTube에서 '[MV] Apink(에이핑크) _ LUV' 보기 https://youtu.be/8dVjSvLzD1I LOV ♧ Apink
10880,이름: 쿵덕 나이: 19키: 157.1 (실 친구들이 알아보면 안 되는데 몸무게: 발 사이즈: 225별자리: 물고기자리 직업: 학생 좋아하는 장소 : 밖 좋아하는 음료 : 스프라이트 이_해시태그를_본_순간_복사_해서_프로필_을_작성_한다
10881,  꼭 뵙겠습니다
10882,  와우!!!!!! 누우셨네~~~ 
10883, 잘생겼다 니엘아 
10884,  ᄏᄏᄏᄏᄏᄏ 닮았죠
10885, 아이고 우리 소민이 5959 네 존재 자체가 너무 감사하고 고마운 걸 ㅠㅠ 항상 고맙고 애정 한다 우리 동생 기프티콘 너무 소소해서 미안하고 다음에 만나면 언니가 밥 살게
10886,YouTube에서 '[MV] Apink(에이핑크) _ LUV' 보기 - https://youtu.be/8dVjSvLzD1I LOV ♧ Apink
10887,특히 오늘은 좋은 날이었다…일기에 이렇게 썼습니다 여러분 오늘도 고마웠어요  내일 또 만나요 안녕히 주무세요 
10888, 이 사진 좋다
10889, 오왕 버마어
10890,ㅋㅌㅌㅋㅋ에쌀이 나랑 생일이ᅮ같아!!! 너도 투카 해!!! 오늘 하루 해피한 하루 보내고!! 
10891, 어쩜 이케 잘생겼을까 앞으로 마니 마니 사진 올려주세요
10892,섭 꽁지 딸기 버전입니다 이거 큰 망망이 그렸어요! 허접한 실력이지만 귀엽게 봐주세요 아! 그리고 도안은 마망들 의견을 반영하여 고칠 수 있으니까! 이야기해 주세요! 
10893, 얘도 닮았넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어쨌든 진짜 세젤귀 
10894, 아무 데서나 눕지 마
10895," 56. 이 분은 그냥 제 동반자 하세요. 싫어도 해야 하는 거 알죠? 우린 두 번이나 실제로 봤고, 한 번은 데이트였고 지금도 연락 자주 해서 진짜 진짜 좋아요. 앞으로도 계속 이렇게 좋은 언니 동생 하며 지내고 싶어요 동반자님 나타나세요"
10896, ㅋㅋㅋㅋㅋㅋㅋㅋㅋ잉허님 오타 너무 기ㅣ여엉!!!! 밥상 엎으시지 마시죠 치원이 너무 촌스럽습니다 어휴 현이가 많이 고쳐줘야겠다
10897, 오 모나 베니 이임!!! 생일 축하드려요!! 평소에 수줍어 소 말을 잘 못 걸고 있었는데.. 이젠 멘션 마니 보낼꼬예여 오늘 하루 세상에서 제일 행복.. 찬 여시랑 같이 제일 행복하시고!! 특별하게 보내셨음 조켔어요
10898, 후추 러브
10899, 헐 지으니 짱 
10900,  둘 다 토닥토닥 ... 내 마음을 받아라
10901, 에넹
10902, 헤헤 시간 나면 꼭꼭 만나요
10903,항상 무대 앞에서 응원해주는       
10904, 헐.... 섹시해..
10905, 바뀐 게 별로 없음!!! 데스티니
10906, 이쿠타 토마라는 일본 배우에 요나 사진 너무 닮은 거 같아 
10907, 멋져
10908, 무대 첫날 수고했어요 첫날이니까 긴장하고 있다고 생각했지만 당당하고 있어서 멋있었어 자리가 앞쪽이었기 때문에 세용이의 표정이나 움직임 등이 잘 보이고 세용이만 눈으로 좇고 있었어 하이 터치 때는 미소도 볼 수 있어서 기뻤어
10909, 아고야ㅠㅠ 유림이 두 고생이 많어유.. 내두 오늘 조금 늦게 돌아왔구먼 내는 아무리 늦는 한이 있어도 전 절대로 답 멘들 안 한다거나 그런 일은 죽어도(?) 없응께!! 앞으로 연락많이해융(찡긋)ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ힣
10910, 정국아  보고 싶다 
10911, 우우 우우
10912, 내가 낼 아침에도 맣할게 챙겨오라고 ㅎㅎ~~~~~~~~~! 
10913, 꽃청춘 완전 잘 봤어요!! 꿀 잼 룰루 전 아이스 홍시 먹고 잘게요~낼도 밥 잘 챙겨 먹어요! 비행기 놓쳤을 때 얼마나 놀랬을까.. 담 주를 기대하며 볼 수 있어 감사하다!!:) 
10914, 폭트~~땡뀨
10915,내 새끼 쓰리 생일 축하해♡♡♡진짜 맨날 보고 싶은 사람ᅲᅲ 인천이 전주 옆으로 이사갔으면ㅠㅠ 오늘 많이 많이 행복해요 내 사랑 가져가 
10916,프사랑 네일ㄹ색깔의 조화 
10917, 헉.. 200팔로워라니 축하드려요!! 베리님 예쁜 그림들 계속 볼 수 있기를!!
10918, 꺄아
10919,ig update) 파이팅 
10920, 멋지다
10921, 짤 이 귀여우니..
10922, 매일 진온 덕분에 푹 자고 합니다♡♡고마워
10923, 꺍 친하데 지내자 아
10924, 헐 꺄아  너 프사 넘나 귀엽다 
10925, 멋져요
10926, 수고했어요 오
10927, 멋져요
10928, 예! 내 거야!
10929, 인증 감사합니다 
10930, 오래 볼 수 있는 너랑 좋은 추억 많이 만들고 싶네요 적응은 걱정하지 마시고 그냥 몸만 오시면 됩니다 2016년도 Linus 와 함께 falling * 하니 예린 은비 유수 미주
10931, 응응 잘 부탁해!! 
10932,어제 승리의 일기를 읽고 나서 들으니 더~더~좋은 White Love~2012겨울을 기대해볼게~ VI 
10933, OK. LOVE YOU!!!  사랑해
10934, 오빠의 X 드립이 날이 갈수록 진화해서 나는 너무 기뻐요  너무 재미져ㅋㅋㅋㅋㅋ 지드래곤은 여기저기 다 최고야 짱짱
10935," 서울에서 최후에 웃고 있는 것은 우리들, 삼성 라이온스입니다.&quot;  날씨가 많이 추워졌습니다.. 선수들 부상 없이 경기 잘 하기를 기도합니다.  Victory!! No.1   yoon sung hwan!! ~~^^*"
10936,OMG   난 네 앞에 서는 게 두려워 항상 숨어서 네 뒷모습만 바라봐... 언제 떳떳이 네 앞에 서게 될까..? 내 맘도 모르는 바보.. 내가 원하는 건 대나무가 아닌 너란 말이야... 
10937,오늘 하루도 좋은 하루 보내 
10938, 샨드리오빠~~~ 굿모닝 어제는 수고하셨어요!!! 역시 세계 제일 멋진 ...  오늘도 많이 먹어서 많이 많이 바나 사랑해서 자 나도 오빠 오늘도 제일 사랑하는 ...  
10939,귯나~잇
10940, 9주 뒤면 나도 일본  우리 너구리 빨리 보고 싶다
10941, 정수 안녕(￣▽￣) 기분 좋게 일어날 수 있었다? 이제 트위터는 보지 않냐? 어쨌든 열심히 해서 갔다 와주세요 더 멋있게 되고 돌아가 줘 그럼 안녕(￣^￣)ゞ
10942, 오빳♡♡♡대전도 춥네요??따뜻한 옷 입고 감기 조심하세요 준 나★ Junna
10943, Chakan Namja 착한 남자 
10944," 안녕하세요~~자주 잘 수 있었습니까?  오늘은, 한국어 레슨의 날입니다. 열심히 하고 있지만, 상당히 능숙해지지 않아서 … 빨리 당신의 할 말을 알게 되고 싶습니다... Have a nice day~, hon"
10945,تحدثوا_عن_ Naseem 사랑해  
10946, 다음과 같은 뒤에 대해 감사합니다! 
10947,친구 잘 자요.
10948,낮잠이 아니라 꿀잠 이 상태라면 내일까지 계속 잘 수 있겠담 으이
10949,"아침에 딱, 새로운 자신으로, What 's Up!   기분은 초 ~최대 수! 애인  사랑 계속 기다리고 있는 이유 따윈 없어. MYNAME - What 's Up "
10950,어제 승리의 일기를 읽고 나서 들으니 더~더~좋은 White Love~2012겨울을 기대해볼게~ VI 
10951, OK. LOVE YOU!!!  사랑해
10952, 오빠의 X 드립이 날이 갈수록 진화해서 나는 너무 기뻐요  너무 재미져ㅋㅋㅋㅋㅋ 지드래곤은 여기저기 다 최고야 짱짱
10953," 서울에서 최후에 웃고 있는 것은 우리들, 삼성 라이온스입니다.&quot;  날씨가 많이 추워졌습니다.. 선수들 부상 없이 경기 잘 하기를 기도합니다.  Victory!! No.1   yoon sung hwan!! ~~^^*"
10954,OMG   난 네 앞에 서는 게 두려워 항상 숨어서 네 뒷모습만 바라봐... 언제 떳떳이 네 앞에 서게 될까..? 내 맘도 모르는 바보.. 내가 원하는 건 대나무가 아닌 너란 말이야... 
10955,오늘 하루도 좋은 하루 보내 
10956, 샨드리오빠~~~ 굿모닝 어제는 수고하셨어요!!! 역시 세계 제일 멋진 ...  오늘도 많이 먹어서 많이 많이 바나 사랑해서 자 나도 오빠 오늘도 제일 사랑하는 ...  
10957,귯나~잇
10958, 9주 뒤면 나도 일본  우리 너구리 빨리 보고 싶다
10959, 정수 안녕(￣▽￣) 기분 좋게 일어날 수 있었다? 이제 트위터는 보지 않냐? 어쨌든 열심히 해서 갔다 와주세요 더 멋있게 되고 돌아가 줘 그럼 안녕(￣^￣)ゞ
10960, 오빳♡♡♡대전도 춥네요??따뜻한 옷 입고 감기 조심하세요 준 나★ Junna
10961, Chakan Namja 착한 남자 
10962," 안녕하세요~~자주 잘 수 있었습니까?  오늘은, 한국어 레슨의 날입니다. 열심히 하고 있지만, 상당히 능숙해지지 않아서 … 빨리 당신의 할 말을 알게 되고 싶습니다... Have a nice day~, hon"
10963,تحدثوا_عن_ Naseem 사랑해  
10964, 다음과 같은 뒤에 대해 감사합니다! 
10965,친구 잘 자요.
10966,낮잠이 아니라 꿀잠 이 상태라면 내일까지 계속 잘 수 있겠담 으이
10967,"아침에 딱, 새로운 자신으로, What 's Up!   기분은 초 ~최대 수! 애인  사랑 계속 기다리고 있는 이유 따윈 없어. MYNAME - What 's Up "
10968,내가 사랑하는
10969,goodnight my special boy  love u ^^ 잘 자요 ~ 
10970,GN world  love u my boy ~ 잘 자요 ~ 
10971,2012 HUM WINTER MAIN IMAGE 모델 이현진 Leehyunjin Cr:chungchunstudio   
10972, justru kadang&quot; mala jd stress kbanyakan ketawa.. wkwkwk 송지효 누나!
10973,중기야~ 넘보고 싶다 ㅠㅠ  joongki 
10974, 민우 오빠 잘 자요 
10975, 월세 니로  
10976, 잘 자요 ฝันดีนะค่าาที่ร๊ากกกก 내가 너에게 애정을 쏟아 
10977,GD NIGHT 뽀뽀~~ 
10978,ㅋㅋㅋㅋㅋㅋㅋㅋ  
10979, 쿤아~빨리 만나고 싶다~사랑해~ฉันรักคุณ good Night~
10980, 오빠~축가해요
10981,베이비  잘 자요.... 아~~잉 
10982,ㄴㅁㄱ뭏몯 ㅛㅐ 
10983,맛있다  
10984, I'll go bed now....... 레오 나이스 
10985, 근석아... 집에 가니? 빨리 가요... 그리고 ... 좋은 밤... Don't disappear again... 부탁... 잘 자요...
10986, 내 남편 어디 있어요~~빨리 타나 세용!!! 
10987, 잘생긴 대혀닝
10988,Goodnight! 잘 자! 
10989, 빨리 잘
10990, ㅎㅎㅎㅎㅎㅎ 우리 바쁘다 바빠 근데 행복해
10991,มีแต่คิดถึงมีแต่คิดถึงอยู่ทุกครั้งที่มองดาว อิอิ คิดถึงๆๆ  보고 싶어요 잘 자요 우영 오빠 
10992, 오빠를 이렇게 좋아.....헿.. 
10993, 바보 명수야 잘 자요 
10994, 바보... 
10995,ชบา~มุกเสี่ยวว่ะ แต่รักนะตัวเอง   선우야~사랑한다 ㅋㅋㅋ 
10996,".....믿어도 되는 건가  서울에서 최후에 웃고 있는 것은 우리들, 삼성 라이온스입니다.&quot;"
10997, 벌써 일주일..... 시간이 진짜 빠르다.. 지난주의 지금 오프 아를 생각하면서 준비도 하고 잠을 못 잤네요 ㅋㅋㅋㅋㅋㅋㅋㅋ 좀 힘들었지만 역시 행복했더라고요 정말ㅠㅠㅠㅠㅠㅠ 고마워요♡ 늘 사랑해요!!!!
10998, 핡
10999,아아아아... 귀여워요... 근석의 weibo
11000,사랑해 사랑해 너무너무너무 사랑한다  나의 선우~~~~  
11001, 오빠 사랑해요~^^ 너무너무너무너무너무너무너무 좋아해 &lt;3 오빠들 파이팅! ;) 
11002, 게 다를게요 사랑해요 
11003, 박 주셔 이특 영원히 사랑해요 PromiseToWaitForLeeteuk
11004, 사랑해 ...  안일까? 오빠
11005,"서울에서 최후에 웃고 있는 것은 우리들, 삼성 라이온스입니다."
11006,PromiseToWaitForLee Teuk OppaMy Love 사랑해요 
11007,안녕히 주무세요  오빠 절대 슬퍼하지도 말고 울지도 말고 최선을 다해 기쁘게 즐겁게 살아 사랑해요 보고 싶어요 기다릴게요 
11008," PromiseToWaitForLeeteuk 이특 영원히 사랑해요 우리 천사 Leader, see you after 21months!! 몸조심하세요!! 사랑해!! "
11009, 오빠 안녕하세요 ㅎㅎㅎ 항상 건강하세요!! 파이팅!!!
11010,   굿 밤^^ 더기꿈꾸세요ㅋㅋ” - dougie has grown up so much  
11011,오빠들안녕하시여라?주무시여라?전내일부터시험시작한당께오빠들굿밤행쇼하시랑께   
11012,"간간이 공항서 보여준 재킷 패션들~캐주얼도 물론 어울리고 멋지지만, 내 눈엔 요새 재킷 입은 근 짱이 제일~ 그리고 근 짱 피부가 뽀송뽀송... 어디 피부과 다니는지.. ㅎ잘생긴 얼굴 밧더니 욕심은 끝이 없어라~이젠 목소리 듣고 시퍼서 유튜브 검색 중.. 연기하는 거 말고 그냥 말하는 거"
11013,안녕히 주무세요  오빠!! 
11014,반짝반짝 눈이 부신 주영이를 좋아하는 쩜구찡의 2n 살 생일을 축하합니다ヾ(@⌒ー⌒@) ノ 앞으로도 주영이 보면서 같이 수니 질해 여 
11015,아이고 단둥아! 
11016," 사랑하는 이특 오빠, 빨리 당신은 빠르게 당신이 돌아오는가서, 우리 엘프의 또는 나에게 진심으로 당신을 기다리고 있을 게요! 수야의 부탁은 이 작업을 수행할 수 화 겁에 질려 버려!! 사랑해!! 당신은 할 수!!"
11017, baby goooooooooooooood night  oppppa 사랑해!! 
11018, 11월에 화요일 날 위해 월차 써줘.. ㅈ ㅔ발 만나!!
11019,"씩씩하게 &quot;엄마 힘내세요 우리가 있잖아요, 아빠 힘내세요 우리가 있짜나여~~&quot;를 외치더니 아들이 잔다 굿나이트!"
11020, gentle 
11021, 그렇지! 엄마인데. 하하. 이렇게 이상해도 널 사랑해. 
11022, 오빠! 자기 전에 이 말 꼭! 하고 싶어서요!!! 오빠 너무 멋있어요!!! 너무너무 좋아요 그냥 이 밤에 이 말이 꼭꼭 하고 싶네요 ᄏᄏ 이히히히 뭐 고백같다용ㅋㅋ 잘 자요 이히히히 굿밤
11023, will be weird later when i go to sj cncert without u. 너무너무 사랑해요. gonna miss your 'apa khabar!' 
11024,아이팟 이번 신제품 광고 진짜 잘 만든 듯 최고다. 좀 있다 아르바이트해서 아이팟 5세대나 나노 파행이 아님 빨강이로 사고 만다 기다려라
11025,OHHHHH .. Oppa nice shot    하늘 아래 두 형제^^
11026," 21개월 뒤를 기약하며.. Good Bye..^^  Good bye! My lovely, Leader.  :( Fighting!!"
11027,장장 8개월에 걸친 우리의 성경공부가 끝났다!!!! 좋으면서도 마지막엔 왜 눈물이 왈칵 나는지...  그동안 수고했어. 우리 함께 동역자로!!!! 사랑해 축복해. 
11028,  저도요 저도요~~~오늘 너무 멋졌어요  하도 많이 울어서 마음이 아팠지만.... (Breaking hearts is part of you..? ㅋ) 이제 더 좋은 것만 생각하고 더 많이 웃어주세요!!!
11029, 오오 왕  _  감사해요
11030, 정신!!!!!!!!!!!!!!!!!!!!!!!! 
11031,이특 영원히 사랑해요 사랑해요 박정수!
11032,I think  is one of the few I can converse Korean in  많이 많이 사랑 내 예쁜 친구 야!!! xx
11033," 이특 영원히 사랑해요 오빠, WORLD TREND again!! "
11034,준짱를 너무 사랑해~   준수야! 준수야! 준수야~~~~! 축하한다! 사랑해요! ♡♡ 너무 멋져 ^★^ 
11035,  멋있다…
11036, you are my angel 특전사 이특 영원히 사랑해요
11037, 빨간색이 잘 어울리는데?! 이뻐~!!
11038,너무 예뻐요!  
11039,이특 영원히 사랑해요 기다릴게요 우리 박정수 오빠 
11040," 당신은 사랑받기 위해 태어나신 분이세요, 저희들이랑 함께 계셔 주셔서 감사합니다 "
