,tweet
13557,앗 괜찮습니다ㅏ 더 늦게 주셔도 괜찮은데 날짜만 미리 말씀해주시면 감사하겠습니다 수고해주세요
13558,없어진거 너무 많아
13559,Is anyone good at maths cause I got a maths exams 나는 수학 시험을 얻었 기 때문에 수학에 사람 좋은 helpmathexam
13560,갓세븐 1000일 축하해 1000일 함께 보낼수있다는 자체가 너무 행복하다 앞으로 쭉 함께 걸어나가자!!! 사랑한다 
13561,우리 은이 쥬거어? 
13562,앗 너모너무감사한데 번거롭게 해드리고싶지않아여..... ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ아ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
13563,고마워!! 전력확충만 내일 오후 4시?까지고 수리시간 제로랑 드랍 2배는 아직 그대로!!그치만 장인은 깨닫고 말았습니다...수리자원 0이벤을 해주지 않는한 7맵 노가다는 무리란것을...순식간에 걷이됨
13564,그래그랭
13565, 보검ㅠㅠㅠ 노래가 너무 좋아요 흑흑 이렇게 종종 보검이의 노래도 들을 수 있으면 좋겠다! 좋은 노래 고맙고 가수 데뷔 축하해요!!!ㅋㅋㅋ 드라마 끝까지 화이팅!!! 늘 응원합니다
13566, ㅠㅠ 태형이.. 정말 고마워요~
13567,?????!?!?!? 작가님 제가 신발장에서 껴안고 드러누워버리는장면을 좋아하시는거 어떻게 아셨습니ㄲㅏ.. 아 작가님 저 설레서 죽어버려요..(흑흑) 항상 내용 너무 이쁘고 제가 좋아하는스타일이라서 좋아서 주거버리겠는것..
13568,이날도 목걸이햇넹... 
13569, 많이 아파?
13570,내렸습니다 죄송합니다
13571,미쳤어
13572,너무 코스잘하셔서 후다닥 달려갔는데 이런..!! 정말죄송해요 그리고 와주셔서서 정말감사합니다!!!
13573,나도 많이 슬픕니다..
13574,아직 발송 전입니다~ 걱정마셔요! 180분 채우고 말씀드린다는게 공지가 늦어졌습니다 ㅠ_ㅠ 12일 15시에 발송해드립니다! 기다리게 해드려서 죄송합니다    
13575,내렸습니다 죄송합니다
13576, 오빠 노래 들으면서 지낼 수 있다는 게 너무 행복하고 오빠 목소리는 왜 또 이렇게 좋을까요 좋은 노래 불러줘서 고마워요 진짜 행복해요.. 오빠 내 사람 ㅠㅠ 
13577,아 탱토리 너모 귀엽다 끙끙
13578,"영상통화하면 이런 느낌일까요,, "
13579, 헉 제가 넘 늦게 알티 잡으러 왔죠 죄송해요 저랑 많이많이 소통 하고 앞으로 잘 부탁드려요!
13580,자공자수 넘좋아 하아아
13581,오늘 하루 행복하게 보내랑 우리 오래보고 오래 연락하자 ~~ 보고싶군아
13582,내 사람 - 박보검 -  Melon 박보검 애절한 목소리에 맘아프다 듣고 들어도 좋구나박보검내사람 박보검ost 구르미그린달빛ost
13583,프로 야자러... 
13584,나는 너 내일만 솔플인 걸로 봐서 굳이 찾아나서지 않았곸ㅋㅋㅋㅋㅋㅋ 내일 꼭 이기고 와서 스트렛스 해소해~
13585,어디갔어 팩붙이러갓니
13586,흐엏억 엔디님 안녕하세요 염치없는 단입니다화이트 얼마면 될까요 푸대로 가져다 바치겠습니ㄷ(엔디님:놉이게아니라 오랜만이에요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ잘지내셨어요!
13587,헐 나연 머리ㅠㅜㅠ 미나연 
13588,느나도 감기 조심하세요
13589," 오빠~~ 한시간이 너무 짧았어요~~그래도 오빠얼굴도 보고,기분 좋아지는 웃음소리..오랜만에 들으니 너무 행복하네여^^ 다시 라디오DJ로 만나고싶어요오늘 반가웠어요 "
13590,오늘은 정말 넘 어이가 없어가지고  저희ㅣ가 슈스라서 밥상에 숟가락만 떡 올려놓은가봐요 자기들 뮤비 한번 봐주라고 앆가 보니간 ㅅrㅈHㄱㅣ도 한다던데 엓오 처럼 슈스빨ㄷㅏ 저런 연옌 빨며는 약간 자존심 상항거 같애요 희희
13591,앝ㅋㅋㅋㅋㅋㄱ???!! 언니 리츠도 ㄴ넘무 이뻐 못본게 한이 되눈808
13592,라프메이커 안들어봤는데 좋아ㅏ?? 사실 범프노래는 아는 곡이 4~5개 밖애 없어서 
13593,정성이다 
13594,아니...8ㅁ8 모델 횩아 입어줘어
13595," 드디어 듣네요... 노래만 들어도 이리 폭풍 눈물이라니... 배우님이 원하시던 ost부르기!! 배우님의 소망이 하나, 하나 이루어질 때마다 넘넘 감사하고 행복하네요!!수고하셨습니다!! 구르미그린달빛 ost 내사람 "
13596,"응응! 공부는 싫지만 학원비도 비싸니까열심히 하지 않으면 학업도 힘든데 알바도 하는구나,, 어떤 알바하구 있어~?"
13597,내 사람 최고야 ㅠㅠㅠ ㅠ ㅠㅠㅠㅠ  
13598,우리 치끼니 오빠  
13599,이건 많은분이 나서서 계폭하시기 전까지 연락받아야겠네요
13600,남멍뭉이 넘나졓다.. 진짜.. 
13601,미쳤나봨ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 난 그냥 뜨길래 반말로 말 걸렄ㅅ는데 나만 팔로우 한 분이였엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ......죄송합니다... 당황스러우시죠..... 네..
13602,후츄님 저번에 썰 쓰신거 다봤꾸()맞아여 작가님 기본 틀만 잡아주시고왜 버리셨나ㅇㅕ 데쿠네 삼형제/카츠키삼형제 보고싶은
13603,가지마묘묘도 은이도 가지마!!!
13604,"설마햇는뎅,,ㅎㅎ 정말 대단하네요"
13605,트윗 자주 못와서 트친분들이랑 많이 서먹해졌네요  저랑 트친 해주셔서 감사해요  앞으로 자주 올테니 다시 친해져봐요  저 이상한 사람 아닙니다 막 다가와주세요 저 피하지 말아주세요 
13606,사실 모두 눈에 이쁘지만 내눈에만 ㅇㅖ뻐버려라 내꺼해버리게
13607,...어쩔 수 없어져뿟다ㅠㅠㅠ 투본진이 열일이라...
13608, 내사람 너무 좋아요 
13609, 진짜보고싶다ㅠㅠ멋있다ㅠㅠ용용이
13610,재진 보고 있어도 보고싶어
13611,사파리가 넷 연결을 못 한다...주르르ㅡ륵........
13612,하.. 평일에도 야구는 하는군요.. ㅎㅎ 네 감사합니다! 도로시님두요^^
13613,제가 ...서코다녀오고 잠만 처자느라 트위터ㅓ접률이 저조했습니다 죄송합니다... (((()))))트친소 보이는데로 다 알티하고 있어요! 교류열심히 하겠습니다...
13614,J2KCTOKYO 가고 싶었다OSAKA또 오세요응원할께요
13615,역시 내 사랑  나는 여보 생일 때 톡으로 보냈는데 멘션으로도 남길걸 
13616,입틀막 
13617,161009 아송페아... 어떡하지... 너무 좋아......찬디 chansoo 灿嘟 ニョルド 
13618,늦어서 죄송해요 팔로했어요~!!잡으러 와주셔서 감사해요 23살 준면수니예요~ 잘 부탁해요!
13619,울디마
13620,앗 이콘님이 저를 글케글케 좋게 봐주셨다니 기쁜걸....8ㅅ8     제 주위에 너무 좋은 분들만 계셔서 행복해요    앞으로 초른님이 더 많이 말 걸수 있도록 노력할게요! (꼬옥)
13621,헉! 실신청 180분 마감되었습니다!!!! 며칠 걸릴 줄 알았어요  함께 해주셔서 감사합니다! 내일 오후 3시 (12일 수요일 15시) 에 신청해주신 분들께 입금메일 일괄 발송드릴게요!    감사합니다!!!!      
13622,다행히 없습니다! 여진 계속 일어나서 너무 무서운 것
13623,출근 안 하는방법 알려주셔요 ㅠㅠ 출근이 너무나 하기싫습니다
13624,ㅠㅠ...에고....
13625,나연니머리 잘라떠ㅠㅠㅠㅠㅠㅠㅠㅠ 
13626,ㅠㅠㅠㅠ응 못가나두 빨리 언니 보고싶어ㅠㅠㅠㅠㅠㅠ
13627,으엉엉 진짜 2017년도엔 싱이달력과 함께 못하는줄알았어요
13628,전 달님한테 글케 셉틴 좀 꿈에 나오게 해달라고 해도 안 나오던데 넘나 부러운 것  한솔이 싱글 앨범은 설마............. 예언...??????? 맞으면 저 소름돋아서 할루시네이션 님 떠오를 것 같슴미다...
13629,너무 속상하네요  비스트_오래보자 오래보자_리본
13630,진짜 도둑이 제 발 저린다는게 헛 말은 아녜요  누가 뭐래니 걔네는 졔발 우리랑 엮ㄷ이지 말아좄으면 하는데 이쯤되면은 그냥 일부로 엮어가는듯한 뉘앙스인데 말이죠 키듀키듀 
13631,잔인해..
13632,문자 받았습니당 확인문자 보니 더 보고싶은 준멍.. 오늘도 오류님 화이팅!
13633,앙!!우리교복 완전 별루얌ㅠㅠㅠ일본교복같음
13634,샤이니 오빠들 !!!! 미안해요~~~~  ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
13635,엄마 아니었음 디제이콘 놓칠 뻔 엄마 고마워요
13636,민혁이 보고싶다
13637,진짜 개쩐다니까 (주먹물음
13638,Congratulations for 6.3m views for only 24 hours   !! 축하드립니다!!  
13639,161010 (1)작곡가님 인스타 레이 댓글heepolaris11 인스타찬열 인스타 & Far East Movement 웨이보1014 찬열 피쳐링곡 'Freal Luv' MV 공개레이 스튜디오 웨이보withMBC 트위터 
13640,(급히 세수를 한다)
13641,피카..피카츄..!(미안... 파이리가 아직 불조절이 미숙해 짭츄야 갠찬니..? 
13642,온니가 더 귀여움...
13643,읽기만 해도 심장이 벌렁거리는데 현장 사람들은 얼마나 놀랐을까 무엇보다 요크상이 무사해서 다행
13644,오빠 좋아하는 것만으로도 이미 행복한데 응원해주시니 더욱 더.. 앞으로도 함께 행복한 팬 해요!
13645,울프님 The럽...더loveS2
13646, 트위터에도 올려주세요오빠......모두가 애타게 기다리구있어요..............
13647,예고편 수저!!  노래라뇨  
13648,추워여...... 
13649,1위찍엇다... 
13650,오구오구 우리 재화니 피곤해서 어떡해요
13651,응 맞아... 안아줘 
13652,저 징챠 쑤기 힘드러요.....슦이님...몬가..학교센빠이도 아니구.. 선생님두 아니고.. 도서실사서두 아니구... 모가 있슬가요.. 슦이님한테 잘드리구 싶어서 엄청엄청 고민하고 있다그용...
13653, 오늘 드디어 꽃세님 이벵 물품을 받았어요!!포장을 예쁘게 세봉이로 해주셨고 기쁜 마음에 집에 도착하자마자 열었는데 하나하나 너무 예뻐서 소리 질렀습니다 총 판스 5장 떡메 2종류 인화사진 18장
13654,응응 진짜 오랜만이당 ㅠㅠ 잘 지냈어? 나도 연락 할 타이밍을 놓쳐가지구ㅜㅜ 먼저 연락했어야 했는데
13655,큰죄라니본방짱기대된답^ㅠ^b
13656,지니에서 24간 째 1위입니다WINGS 방탄소년단 피땀눈물 피_땀_눈물 
13657,헉 태스라니... ㅠㅠㅠㅠㅠ 부러워오 밥풀밈
13658,유메토모 보다 일본 스칼렛핌퍼넬이 먼저네 ㅋ 담주 빨리 왔음 좋겠다 일본 체류 기간이 짧아서 아쉽지만  잡아놓은지 오래되서 변경 못하겠다 다카라즈카 못보고 오는게 아쉽네 
13659,백현 키스 안돼
13660,제가...특전때문에 목요일만 삼주째 빼고있어서 모..무리데스 은람사마 윗사람이 어떻게 생각할지 무섭습니다 으으  프리파라는 아이들 상대로 관람평을 리서치하고 있더라고요..
13661,왜 계옮해 
13662,오빠
13663,히잉 명효니 보고시포  (자캐병자
13664,"색맹 줌면 너모 조씁니다,, 앞으로도 더 써줄 거라 믿구요! 색맹인 줌면을 위해 염색까지 감행하눈 배켠,, 꺄아악 져 설레주거요  울 수밈 로맨틱해 ~ ~ "
13665,맆솔 황혼연애 달달하게 해줘
13666,헉 초밍 사진 넘 조와여
13667, 오뽜~~ 빨리자야겟다내일학교잇응니까 잘자요!! 꿈에서만나영ㅎㅎ 누구보다오뽜를사랑해요
13668,151011 팬싸인회 도겸 석민석민이가 너무 좋아서 어떡하지.. 모든 표정이 멋있구 사랑스러운데 어떡하지.... 
13669,토마토스프 하면서 당황했던적 있는데믹서에 갈때 병아리콩이랑 양배추는 같이 갈면 절대안됨!그거넣고 갈면 스프가 부들부들 폭발하는거처럼 튀고 난리남 그거 튄거 맞으면 엄청 뜨겁
13670,내일 어떡하지.. 못보겠어 
13671,와 다굥님 손 짱빨라여  이러케빨리 귀엽고 싸란스런 그림을 그리다니....
13672,151011 팬싸인회 도겸 석민석민이 턱선에 베여버려... 
13673,스 스타쇼는 개혜자프로그램이여요타 타방송들과는 비교도 할수없는쇼 쇼중에 쇼! 스타쇼360번창각!스타쇼360 IOI 본방사수이벤트 
13674,  이제 집에 온 지친 나를 위한 ㅠㅠ 선물이랄까요  너무 고마워요 ㅠㅠㅠㅠㅠㅠ 제일 좋아해요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 
13675,처음인데 반말로 말하면 이상하게 생각할고같고 존댓말하면 뭔가 어색해질거같고 이고민만 계속하다가 못했어
13676,맞아ㅠㅠ진짜천재지변이 제일무서운것같아
13677,아 관글 리튓을 한번밖에못한다니 너무 슬프네요(마음리틧난타!!!!!!!!
13678, 선팔해주셔서감사해용
13679,흐헤헣ㅠㅠㅠ(붂끄부끆...((매번 좋은피드백너무너무감사해요오 묭님!!!(무한하투발싸!
13680,카나메 선배 부정 해봐요...~! 
13681,순수하고 해맑기만 하던 사내가 순덕이랑 행복하게 살게 해주지도 못할 망정  
13682,너무 말도 안되는 걸로 욕하니까 더 안쓰럽고 지켜주고 싶고 막...근데도 우리가 어떻게 왜 싸우는지 다 알고있고ㅠㅠㅠㅠ 모성애 자극하고 난리났다
13683,내꺼는 끼고 다니다가 더러워지겠네
13684,언니 오랜만이야ㅠㅠㅠㅠㅠ 벌써 오늘이돼버렸네......오빠 보내기 정말 싫다
13685,허러럴러러럴러 보거마   
13686,"헤엑 지짜요?? 넘 축하해요 모닝밈!! 제 썰보시구 힘내셨다니,, 별 거 아닌데요 졍말 히히 앞으로 멘션 자주하께요 "
13687,으아아아앙ㅠㅠ찌오니추웡ㅠㅠㅠㅠ나는 귀여워죽어ㅠㅠ망태기딨어 누가 이사람보고 젝스키스 은리더맞냐고 묻는다면 맞아여ㅠㅠㅠ 젝키 은리더 망태기남 세단어면 
13688,"060-900-4549 폰팅폰팅,060폰팅 성인은꼴 소라 섹파 무료동영상 러브콜 밍키 조건만남 060만남 조건 여대생 폰섹 패티시  "
13689,  \♡/ 지금도 앞으로도 고맙고 사랑하고 믿고 그리고 존경하고있습니다. 진심으로... 너를 생각하면 언제든 힘을 낼 수 있어요. 그러니까 어디있어도 힘이 되어주고싶어요 나도.  힘들땐 많은 힘을줄게!!
13690,젯님...제가 과제 주길래요....
13691,자꾸 내 말 안 믿어.. 
13692,"앗, 내일 소풍이시구나. 모쪼록 즐거운 휴식이 되셨으면 좋겠어요---! 혹시 모르니 조심조심 걸으시구..."
13693,아무 대가없이 받는 것 역시 별로 좋은 거 같진 않아서요
13694,헉 ㅠㅠ 일단 행사장으로 찾아봬야 하나...< 저도 당장은 못갈거 같구ㅠㅠ 가게 되면 말씀드릴게요 홀홀...
13695,삐약님이 날 말려죽인다 으어어 왜이러세요오
13696,얼른 보고싶어ㅠㅅㅜ.. 학교도 집도 쉴곳이 아무데도 없는것 같아 그나마 트위터에서 울 퍼비랑 트친들한테 위로받는거 같아.. 너무너무너무 보고싶다 정말로 마이 데스티니 마이 럽
13697,그니까ㅠㅠㅠㅠㅠ 이제 대학갈 때 까지 기를거얌
13698,맹문부부는..매일매일 보고픈데 스케줄은 안맞고바쁘고오늘 보는군요..우리맹문부부진짜 넘나좋구요
13699,그러니까여 빅쥬도 쉴틈업구.. 제 통장도 쉴틈업구..
13700,무무무ㅜㅜ무뚜님 생일 축하해요 내사랑 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 태어나줘서 정말고맙구 님을 만난건 내 일생일대 행복이에요 ㅠㅠㅜ 오늘 좋은일만 가득가득있고 행복하게지내고 맛있는것도 많이먹고 재미있게 놀아요!! 
13701,161009 ASF 포토월 HQ 제노 JENO NCT_DREAM 제노는 뭘 먹고 이렇게 고품격으로 잘생겼찌요?  의상때문에 더욱 도련님 같아 ㅠㅠ. 
13702,언니 카구라를 영접해야하는데ㅠㅠㅠㅠㅠ나왜 대코 못가지?
13703,휴우....토닥토닥..내일도 가세요? 따뜻하게 하고 주무세요~ 내일은 이겨줄꺼에요!! (제발)
13704,아니에요!!! 앞으로 마음만눌르고 튀지않겠습니다!(굳은다짐
13705,왜여 왜여 ? 저 오늘도 갔는데여 ? 
13706,눈물 그만해라
13707,히나따랑 같이 찍고 싶었능데 이게뭐야 뭔가 잉잉 스럽게? ㅋ ㅋ기엽게 찌꼬싶었는데 힝..ㅠ  사진은 잘 안나왔지만 승효님 미모 최고닷!! 
13708,외국어를 배운다는 자체가 어렵긴한데 중국인들 특유의 큰소리의 말투가...특히 저랑 안맞는거같아요...
13709,예쁨과 잘생김이 뚝뚝 
13710,ㅜㅜㅠ진짜진짜 몀님... 추진력 너무 대단하시구..너무너무 고샹하시능거 같구ㅠ.. 존경스러워여ㅠㅠㅠㅠ 레드도..레드 컨펌받아서 스크린으로 볼수있길 기원합니다ㅠ 진짜 몀님 너무 사랑해여 
13711,그러니까요요즘매일같이우편함을쳐다보았는데 드디어 오늘!!!!!꺄아 너무 맘에 들고 기쁘고 좋아요 구르미보며 울던 눈물 쏘옥 들어갔지 뭐예요! 제가 더 감사드립니다 요러케 사랑스러운 아이들 보내주셔서
13712,뿌우엉엉ㅠㅠㅠㅠㅠㅠ오래못봐서 넘아쉬웟는골여!!흑흑 담엔 제가 붙잡을꺼에요
13713,왠지 어떤 기분인지 알것같아 ㅠㅠ 나두 보육실습을 해 봤으니까... 성취감이라던가 얻었지만 한편으로는 많이 부족했던거 같고 아쉬운 감정도 있지.. 반 아이들이랑 정도 들었을텐데 떠나려니 아쉽겠다  그래도 보육실습은 정말 힘든데
