,tweet
16406,이렇게 편하게 오랫동안 먹고 논 게 진짜 오랜만인데 몇 주째 찢어졌다 나았다를 반복하던 오른쪽 입가에 수포가 잔뜩 생겼다...  아 왜! 도대체 왜!! 
16407, 나도 그나저나 얼굴 보고 싶었는데 공연장 로비가 넓고 정신없어서 인사도 못했다. 그래서 못다 한 인사는 지금~~ 해피뉴이어! 해피샤퐈이어!!
16408,가 사는 곳은 새해 오기.... 2시간 40분 전  근데 잠이 자꾸 와서..... 카운트다운 할 수 있으려나....?
16409, 2013년 안녕 (( 비투비 안녕 )) ☜비투비 모두 분들 새해 복 많이 받으세요 12년은 많이 만날 수 있어서 행복했탕♬13년도 더더더 비투비응원하규이썽2013년도 급이 다른 비투비 킹왕짱__마린
16410, it's snowing there ! Annnnnw 난 질투해요 
16411,Omg it must have been really cold their noses are all red poor boys  121231 인피니트 네가 없을 때   60초   추격자 2012 MBC 가요대제전 
16412, 진짜 미안해! 
16413," 생일 축하해 우리 성민 오빠!  오늘부터, 오빠는 스물일곱 살, 난 믿을 수 없어  오빠, 넌 수고했어는 데, 이제 좀 쉬어요. 알았어? 아픈 하지 않아요. 부탁할게요 오빠  영원히 사랑해 "
16414," 생일 축하해 우리 성민 오빠!  오늘부터, 오빠는 스물일곱 살, 난 믿을 수 없어  오빠, 넌 수고했어는 데, 이제 좀 쉬어요. 알았어? 아픈 하지 않아요. 부탁할게요 오빠  영원히 사랑해 "
16415,"그 사람이 내 이름조차 잊어버린 수 아마, 누군가를 기다리고 "
16416,마지막 2012.. happy 2012 2013 party hkig 
16417,나 혼자 
16418,재미없어  너무너무 피곤해..
16419,가운데 토막도 속이 타겠지 
16420, 담석? 요로결석? 어쨌든 대표님의 쾌차를 기도합니다.
16421,혼자 있어 심심합니다 
16422, 오늘 대만의 날씨가 너무 추워  헐...... 한국에 너무 가고 싶어 ㅠㅠ  ㅎㅋㅎㅋ 파이팅!!!! 감기 조심해요（´-`）
16423, 지금 진짜 배고파... ”난 밤 너 줄 거야 ;)))
16424, 엔 오빠 올해가 끝나기 전에 답장해 주실 수 있나요?
16425,벌써 2012년 마지막 날이네.... 요즘 시간이 너무 빨리 흐르는 것 같다 
16426,"  예〜, 고맙습니다 저는 쉴 수 없지만・・・그럼 좋은 년을!!!"
16427,명복을 빕니다  
16428, 고맙습니다'ノロ'가 아니에요 그러나 아침부터 토하고 있습니다
16429,에이 모슨 일이 있으면 좀 직점 말해줘 답답해
16430,지금 오디야 
16431, 예를 들면 이런 거라든지... 이런 거라든지... 이런 거라든지... 
16432,ㅜㅜ :'(     ㅠㅠ
16433, 미누 씨 어딨어요~?!? ㅠ ㅠ 만나고 싶어~ 
16434, 아이고야...
16435, 저도요....
16436, 더 이상 슬프지 말자
16437,딱 일 년 전에.... 
16438,아 너무 피곤해 분만 잠을 잘 수가 없어 
16439,그리워. 주어없는 그리움들. 시들시들.
16440,긋 넷 (?) 안녕ㅇㅇㅇㅇ
16441,잘 자 ... Gotta sleep 
16442, 엄마가 나 부산 보낸다고 짐 싸서 차 태워줬음 근데 거제에서 집 열쇠 안 가지고 와가지고 난리 났었다 쉬고 싶다
16443, 좋습니다
16444,아~~~이것저것 쇼핑 좀 하고 귀가 중개 피곤 명동엔 왜? 왜? 사람이 많을까??사람에 치여 더 힘들었던 하루!!!
16445,"  그,,,,, 그래요...."
16446," I'm used to 희철 오빠 doing that, but not everyone else … "
16447,형제 상회 줄스는 중........ 
16448,배가 고파요 
16449, 깔았다
16450,보고 싶어요...
16451,거짓말   Home Sweet Home 집  
16452,"아직, 당신을 좋아하다 "
16453, 그 이유는 ... 한국의 물건이 많이 있고 한국의 냄새가 나는데.. 하지만 여기는 한국이 아니다. 여기는 일본이다고 생각하면 너무 슬퍼서 안타까워지기 때문이에요
16454,아~놔~빨리 일하고 싶다
16455,요즘 맥북에어 다시 쓰기 시작하면서 랩톱으로만 쓰는 맥북프로를 팔고 맥미니 구입을 고민 중.. 아아아!!.. [pic] — 
16456,وأإآإأه الـجَـو ر و ع  분위기는 이제 매우 아름답습니다 ... 지금은 당신과 함께 있고 싶어요 그리고 내가 그렇게 되길 바라요 어떻게 차 따뜻한 글 해결하려면!
16457,한국 &gt; 싱가포르  싫다!! ㅠ.ㅠ  인천국제공항 (ICN - Incheon International Airport) 
16458,고양이들 가 보고 싶어... ㅠ___ㅠ
16459, 밥 먹었어요?
16460,무료해서 대청소..
16461,기다림에 장사 없다 아마도 더 기도할 수 있는 시간을 기회를 주신 것 같다 정말 주님 세심하시고 
16462, 오빠 올해가 끝나기 전에 답장해 주실 수 있나요?
16463, 그래요 잘못했습니다
16464,2012.12.30  오사카행  7c1302 타시는 분 있나요?
16465,배고파
16466,어제 오래간만에 아킬레스건으로부터 우러나오는 오바이트를 했다 진짜. 죽는 줄 알았네..
16467,Can't sleep tonight 너무 기대......  
16468,퉤니원이다ㅏㅏㅏㅏㅏㅏ..... 
16469,재미없어 
16470,Nami-miss ko na si 희찬 ko~ 
16471, 응 ~오늘은 좀 바빠서... 내 언니를 기다리고 있었다 ~~  난 배고파도 졸려도 
16472,하루 종일. 허리도 아프고 발령 때문에 눈치도 보이고 힘들다... 
16473,"두바이 해변! 19금은 삭제 주메이라!   Beach, Jumeirah Beach Residence "
16474,  ㅋㅋㅋ
16475," [민우] 오늘이 제 생일이에요, 제게 생일 축하한다고 해 주시겠어요? 또는 제 생일 선물로 오빠 셀카 트윗 해 주시겠어요?"
16476," [민우] 오늘이 제 생일이에요, 제게 생일 축하한다고 해 주시겠어요? 또는 제 생일 선물로 오빠 셀카 트윗 해 주시겠어요?"
16477,심심한 밤이군요 
16478, 정말 부러움!!!! 좋것다~~~~~~
16479,미안합니다
16480,Appeeh???!!   사랑하는 사람들 모두 모여서 당신의 기쁜 날을 축하합니다 ^_^ 생일 축하합니다 사랑하는 우리  생일 축하합니다 Happytaecday  ”
16481, 나도
16482,그래 
16483, 나야말로
16484,&quot;넌 그 바탕으로 사니?&quot;  but i'm practically invisible anyways... so whocares gotaplanetocatch 
16485,"4시 반쯤 잠들었는데.. 7시 반, 9시 반, 10시 반 계속 눈 떠지고;; 아오 머리 띵해"
16486, 빙 모닝! ㄷ ㄷ ㄷ
16487,오빠 ~~ 아니 당신이 내 오빠 없습니다 
16488,  그럼 오빠 지금 빨리 자요...!!! 오케이? 
16489,  그럼 지금 빨리 자요...!!!
16490,정말 보고 싶어요 
16491,I miss 아저씨 
16492, 민혁아 날 싫어하나?
16493,"[나의 트윗 키워드]555555, เกร้ดด, น่ารัก, กิกิ, 55555, ขอบคุณ, กริ้ดด, 555555555555, พรุ่งน, Bangkok, เหมือน, 55555555555555, โรงเรี, "
16494, 지훈 씨 … 오늘 촬영은 이미 끝났을까? 하루 수고하셨습니다 … 괜찮습니까? 시간이 있는 한 천천히 자 주십시오 …내일도 열심히 해 … 안녕히 주무세요
16495, 제 생일 축하 인사해 주시면 정말 좋겠어요. 
16496, 제 생일 축하 인사해 주시면 정말 좋겠어요. 
16497, 제 생일 축하 인사해 주시면 정말 좋겠어요. 
16498, 제 생일 축하 인사해 주시면 정말 좋겠어요. 
16499,  제 생일 축하 인사해 주시면 정말 좋겠어요. 
16500,  제 생일 축하 인사해 주시면 정말 좋겠어요. 
16501," 오늘이 제 생일이에요, 제게 생일 축하한다고 해 주시겠어요? 또는 제 생일 선물로 오빠 셀카 트윗 해 주시겠어요?"
16502,나는 슬퍼요.. 
16503, 헐ㅠ 알겠지잉
16504,언제나처럼 다시 만날 거라 착각을 했었지.... 이젠 사랑한다는 말로만은 너를 붙잡을 수 없어 또 다른 변명도 
16505, 영이!!!!! 하하 ;b  뭐야 무슨 짓이야 여자 사라져  ااااءءء يااااووصصصخ       وويونغي 
16506," 진짜 신기하네욬ㅋ 저희 회사에도 직속 고참 있는데ᄏ 저보다 한참 고참인ㅋㅋㅋ 밥 먹다가 우연히 군대 얘기하다 알게 됐는데, 세상 참 쫍네욬ㅋㅋㅋ 이십 대 후반 축하드려요.. 얼른 30의 길로... "
16507,씻고 자야지 기절했네 으으
16508,D-66시간이 참 빨라. 정말 말도 안 되게 빨라. 고맙게도 빨라. 어어어 난 이렇게 가나? 살도 못 빼고 가나? 먹는 것은 차마... 놓을 수 없어 ㅎ 
16509,아하하하 어색해 아하하하  [pic] — 
16510,퇴근 20분 전. 집에 가기도 싫고 술 마시기도 싫다. 힘들다
16511,부럽다ㅠㅠㅠㅠ 나 원래 진짜 이런 운이 없찮아요ㅠㅠㅠ 하이 진짜 상우 만나고 싶다
16512,배고파. 
16513,아.. 커피 한 잔만...  일어나기 싫어.. 잠도 부족하고.. 귀찮은 일 투성이고.. 
16514,Bad day  아~ 미치겠다!!! 영어선생님 진짜 싫어요!!! 
16515, 미친개한테 스스로 판단해 짖지 말라 요청하는 격일 듯합니다 
16516,내 이모가 오늘 집에 가고 싶었어요ᅲ 힉힉 내가 지금 외로워는 깐다 이네
16517, 당신은 잠을 안 했어? 
16518,너 미쳤어? 일어나 
16519,끝! 
16520,난 정말 바보
16521,탑 오빠 지금 어디 있어요? 밥 먹었어요? 어떻게  지내세요? 오늘 하루 어땠어요? 정말 알고 싶다... 우리 승현 씨 보고 싶어 기다리게 사랑해 걱정돼요
16522," 아~ 네, 향기님 ^^ 이름이 귀엽다 ㅋㅋㅋ 여김 지금 밤 9:43분이에요... 크리스마스 끝내고 싶지 않아요 ㅠㅠ 여긴 날씨가 정~말 더워요! 어이쿠, 싫어요! ㅋㅋㅋ 여긴 눈 있으면 좋겠다 "
16523,엄마 감사합니다  thx mom for this gift  Merry X'MAS  นางรีบมากยังไม่ถึงวันเกิดเลย  
16524,밑에 멘션 날리고 티브이를 봤는데... 선리 나오네... 별첨
16525,"크리스마스가 또 이렇게 가는구나... 아이들은 산타에게 선물 받아 좋고, 나는 세끼 고기로 채워 좋고... 한주가 짧아져서 좋고... 딱 하나 싫은 건 욕 나올 정도로 춥다... 내일이 걱정이다..."
16526,  ㅋㅋㅋㅋㅋㅋ나는 최선을 다했어요
16527,Calm down.. You have 장우영.. 
16528,외롭다 흑으윽 
16529,지하철 좌석은 7석! 커플들이 짝 맞춰 앉기엔 1자리가 모자라네 잇힝~ 하며 앉고 보니 3커플 사이에 끼어 있는 나 
16530, 미안해~  아니야 ㅎㅎㅎ 한국말 잘 못해요~ 아직 배우고 있어. 그래?? 저녁 식사를 즐겨보세요 지금 난 텔레비전을 보고 있어요 ~~ 눈이 아프 네요ㅎㅎ
16531," 어제, 선물 받은 것 같은 생각이 들지만 …꿈일지도 … "
16532, 나의 집에도 산타클로스 올까? 
16533,헐 어이없어
16534,정말이 휴가 올해는 정말 맘에 안 싫어.... 
16535,ㄴㅕㅊㅓ ㅣㅛ ㅇㅑㅊㅓ 
16536, 응..?;;;;; 먹고 싶어서..
16537,너무 지루해요! 얘기할 사람이 있나요?
16538,내 시야에서 사라!! ~ 
16539," 즐거운 LIVE를 정말로 고맙다 지쳐 있는데도, 여러 가지로 미안해요 … Eddie 씨, 빨리 잘 수 있기를 … 안녕히 주무세요 "
16540, 네.. 잘한다. 사람 없어  난 케이크 먹어싶어. 나가 가고 싶어.
16541,왜!!! 감기에 걸리고 싶지 않아요..ㅠㅠ Lonely Christmas=(  korea lonely christmas 크리스마스 나 혼자 
16542,무의미한.. 
16543,나 홀로 집에 난 바로 이런 것! 크리스마스까지 쭉~~2탄 3탄 찍을 예정. 
16544,오빠 없는 크리스마스이브 
16545,샤넬을 줄 서서 들어가다 뉘 
16546,내 마음 아파 하고 당신의 위치를 찾을 수 없습니다. 
16547,네무 사랑하에 
16548,  나도 그게 궁금ㅎㅎ 두 사람 메리 크리스마스!! 보고 싶어요
16549,오늘 시험!! 싫어ㅜㅜ날씨 점점 추워... 아.. 빨리 끝나서ㅜㅠ
16550, rania 곧 새 노래를 하는가?
16551, 엄마가 많이 아프셔서. 어떻게 오빠? 
16552, sleep.. zzZ  ㅋㅋㅋ
16553, 슬프게 은 가장 가까운 고통스러운 Ikhrjo의 가슴의 Maihsenhm과 미소 나 사 마 보고로 이동하여 내부 Mavi을 보여 모든 사람들
16554, 하아.... 보고 싶은데 보고 싶지 않은 이 기분....
16555, 망했다...
16556, 내가 좀 용기를 얻을. 
16557, ngarep nampol... 슴도!
16558,  독일 독일 독일 독일 독일 독일 독일 120212 제발 우리 잊지 마세요 : (  ”
16559, 독일 독일 독일 독일 독일 독일 독일 120212 제발 우리 잊지 마세요 : (  
16560,내년에 bar을 오픈하겠단 여자가 참 술매너 너무 떨어져..  분위기 좋다면서 본인이 분위기 망치는 걸 생각을 안 해..
16561,오늘 산 울 피 코트랑 서클 스카프~ AA 플리마켓에 스트레스받은 거 AA 명동점 가서 질러버림.. 나는 AA 호객님-  
16562, 테라플루 
16563,난 정말 당신을 사랑. 
16564,nowplaying  서인국과 정은 지의  
16565,nowplaying  서인국과 정은 지의 thingking about you - 창조 
16566,충분하지 내가 왜 
16567,미안해요
16568,Potluck 파티한다며 월요일에 어떤 걸 가져갈까 고민하는데 엄마가 작은 거라도 손수 만들어가라는데... 요리라.........
16569, ไม่ดีกว่า  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
16570,      ،،사우디아라비아 팬이 훨씬 행운에 제발 좋은 아침 소녀가 우리에게 우리가 기다리고 메시지를 보내
16571,"난 그냥 내 여동생과 나는 있어야 하지만, 왜이 있습니다 거죠? "
16572,졸리다... 못 잔 잠들은 축적되나.... 좀 잤는데도 엄청 피곤하네.... 
16573, 너무너무 고마워요  all my SIWONEST :) 정말 다들 너무 맛있게 먹었음^^ p.s 다음엔 아무리 바빠도 얼굴은 보여주기^^  potong rmbut donk kamuh 
16574,많이 보고 싶었어요 
16575, 올해가 끝나기 전에 답장해 주실 수 있나요?
16576, 제가 크리스마스에 바라는 건 님의 폴로밖에 없어요 ~~ 제 이런 소원 들어 주시겠어요? (Follow 
16577, 당신에게 yuli 감사 ... 나도 네가 그리울 거야
16578,땁땁해 
16579, 내 동생을 그리워
16580,3 년 전 음원도 나를 위해 귀중한 한 곡. 
16581,우리는 아마도 6개월 이상에 도달하지 않아.. 어쩌면 우리는 헤어 쪘어 영원히 함께 수 없어요 약속 가짜.. 응에 헤 괜찮아요
16582, 언니 이 시간에 이러심 안되죠
16583,아
16584,"   naaah I'm dead bounce pls, you're nt Chinese” 해외라서 못하는 게 너무 많네요 ㅠㅠ 다들 제 몫까지 부탁합니다 ”"
16585," 동해 오빠, I just came back from Taiwan and now you are there..... :/  anyway, 사랑해~ :&gt; "
16586,"  야! 정말 보고 싶다... &quot; ano daw? :)) love you, sweetie :))” Haha. That's nothing! Lol love you too sweetie.. =))"
16587,야! 정말 보고 싶다... 
16588,여권 진영은 참 답이 없네요 분열하면 망하는데 또 자기들끼리 싸우는 거처럼 보이네요 이유가 뭐지??? 중도층들은 이런 거 때문에 대부분 싫어한다는 거 아시는 건지...
16589,  ㅗ
16590,New_DP and header 내 민우야 :( &lt;3 
16591,미치겠다! 
16592,아 심심해...
16593,돌봄을 강요하지 말아 주세요... 나는 누가 돌봐 주나요... 제 밥그릇도 버겁습니다...
16594,외로워 죽겠음 
16595, 무언가 쓸쓸하다 …세븐♡사랑해
16596, 한 웃는 거임?!
16597,사랑해
16598,Say hi plz  ㅋㅋㅋ
16599,난 피곤입니다. 
16600,저는 방금 아이폰용 Fruit Ninja의 클래식 모드에서 70개 
16601,유아인 씨 급발로
16602,가끔 난 그냥 기다리는 피곤 ~~!!!!! 
16603,저는 당신이 그리워요 
16604,홍준표가 처음으로 옳은 말 했네 손석희 씨가  mbc 사장되는 게 국민 대 통합이다 손석희 mbc 사장 강추
16605," 다 그지 맹 그러놓고, 중산층이라고 우기는 전법을 쓰지 않을까 언니는 그런 분~"
16606, 정말 미안해.... 
16607,Photo: Nag-snow na naman nagsasawa na ko trip ko pa naman magskating tonight hy  (at 서울대 200동 상록 자치 도서관) 
16608,Nag-snow na naman nagsasawa na ko trip ko pa naman magskating tonight hy   서울대 200동 상록 자치 도서관 
16609, nowplaying 웨딩드레스 (Wedding Dress) by 태양
16610, 한 명 추가요....  아무리 봐도 그 돈 주고 왜 사는지 이해가 안 가는...
16611, 정말? 하지만 나에게 넌 화낼 생각 
16612,보고 시 포오!! ☆
16613,ละลาย จะเอา อยากได้ ดิ้นนนนน! *안녕히 주무세요. Good night fullhouse2 fullhousetake2 nominwoo 
16614, 나도 이번 달 결제 금액의 큰 손은 루비 값... 
16615,난 당신을 좋아해요.... 
16616,You hate my vision .. 당신은 내 비전을 미워  
